Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
144;24-02-202314:50:23;61;98;32;5117.594;1927.000;156.566;59;90.885;4299.998;12605;61.4;26.477;85.8;FSR Wydajność
145;24-02-202314:50:24;61;98;33;5117.594;1927.000;161.752;57;93.919;4299.998;12763;63.6;22.232;85.8;FSR Wydajność
146;24-02-202314:50:25;61;95;32;5101.594;1912.000;153.759;58;92.448;4299.998;12741;64.2;23.051;85.8;FSR Wydajność
147;24-02-202314:50:26;61;98;33;5101.594;1912.000;159.132;57;100;4299.998;12719;63.9;20.803;85.7;FSR Wydajność
148;24-02-202314:50:27;61;96;32;5101.594;1912.000;156.786;59;96.408;4299.998;12684;63.4;25.005;85.7;FSR Wydajność
149;24-02-202314:50:28;61;98;34;5101.594;1912.000;157.718;58;89.953;4299.998;12815;64.9;20.678;85.7;FSR Wydajność
150;24-02-202314:50:29;61;95;33;5101.594;1912.000;158.511;57;95.125;4299.998;12859;64.9;19.869;85.7;FSR Wydajność
151;24-02-202314:50:30;61;93;32;5101.594;1912.000;158.184;57;94.484;4299.997;12816;62.4;21.796;85.6;FSR Wydajność
152;24-02-202314:50:31;61;97;34;5101.594;1912.000;158.554;56;92.513;4299.997;12921;64.6;20.064;85.6;FSR Wydajność
153;24-02-202314:50:32;62;97;34;5117.594;1912.000;159.506;57;94.448;4299.998;12956;64.5;24.95;85.6;FSR Wydajność
154;24-02-202314:50:33;61;98;34;5117.594;1912.000;159.8;58;98.177;4299.998;12885;63.9;24.871;85.6;FSR Wydajność
155;24-02-202314:50:34;61;72;25;5131.594;1912.000;158.441;59;97.656;4299.998;12459;60.8;32.448;85.5;FSR Wydajność
156;24-02-202314:50:35;62;98;34;5131.594;1897.000;163.411;57;97.917;4299.998;12522;66.4;21.488;85.5;FSR Wydajność
157;24-02-202314:50:36;62;98;33;5131.594;1912.000;161.475;58;96.875;4299.998;12501;65.3;24.4;85.5;FSR Wydajność
158;24-02-202314:50:37;62;98;34;5131.594;1905.000;164.554;56;95.573;4299.998;12418;62.8;25.693;85.5;FSR Wydajność
159;24-02-202314:50:38;62;94;32;5131.594;1912.000;162.578;58;93.329;4299.999;12258;62.1;21.685;85.4;FSR Wydajność
160;24-02-202314:50:39;62;98;33;5131.594;1905.000;163.373;60;88.542;4299.999;12367;62;19.261;85.4;FSR Wydajność
161;24-02-202314:50:40;62;98;33;5147.594;1912.000;164.934;57;90.625;4299.998;12365;61.3;24.072;85.4;FSR Wydajność
162;24-02-202314:50:41;63;98;33;5147.594;1912.000;166.454;58;82.031;4299.998;12375;63.9;21.44;85.4;FSR Wydajność
163;24-02-202314:50:42;63;98;33;5147.594;1912.000;162.235;56;78.646;4299.998;12380;63.4;25.743;85.3;FSR Wydajność
164;24-02-202314:50:43;62;98;33;5147.594;1912.000;163.196;57;76.563;4299.998;12531;64.4;19.36;85.3;FSR Wydajność
165;24-02-202314:50:44;62;98;33;5147.594;1905.000;164.021;59;91.406;4299.998;12441;63.7;21.037;85.3;FSR Wydajność
166;24-02-202314:50:45;63;98;34;5147.594;1912.000;163.999;59;86.719;4299.998;12413;62.9;29.553;85.3;FSR Wydajność
167;24-02-202314:50:46;63;97;35;5147.594;1912.000;162.76;57;91.927;4299.998;12547;67.9;22.869;85.3;FSR Wydajność
168;24-02-202314:50:47;63;98;35;5147.594;1912.000;164.909;58;92.188;4299.999;12479;66.7;21.128;85.2;FSR Wydajność
169;24-02-202314:50:48;63;96;34;5147.594;1912.000;165.148;60;95.505;4299.997;12402;65.9;23.381;85.2;FSR Wydajność
170;24-02-202314:50:49;63;97;34;5163.594;1912.000;163.405;57;89.994;4299.997;12334;66.4;23.151;85.2;FSR Wydajność
171;24-02-202314:50:50;63;98;35;5163.594;1897.000;164.885;56;89.063;4299.999;12509;65.8;32.724;85.2;FSR Wydajność
172;24-02-202314:50:51;63;98;35;5163.594;1912.000;164.795;57;89.425;4299.999;12520;66.5;22.16;85.2;FSR Wydajność
173;24-02-202314:50:52;63;98;34;5163.594;1912.000;164.465;56;84.635;4299.997;12343;66.6;20.455;85.1;FSR Wydajność
174;24-02-202314:50:53;63;97;34;5163.594;1912.000;160.614;57;86.402;4299.997;12361;65.4;19.618;85.1;FSR Wydajność
175;24-02-202314:50:54;63;98;35;5163.594;1905.000;165.906;60;86.979;4299.998;12515;66.5;21.118;85.1;FSR Wydajność
176;24-02-202314:50:55;63;98;34;5163.594;1912.000;163.267;55;87.24;4299.998;12463;67.3;24.855;85.1;FSR Wydajność
177;24-02-202314:50:56;63;98;33;5163.594;1912.000;161.817;57;90.885;4299.998;12269;66.2;19.977;85.1;FSR Wydajność
178;24-02-202314:50:57;63;98;32;5163.594;1912.000;165.33;60;84.137;4299.998;12297;64.2;18.34;85;FSR Wydajność
179;24-02-202314:50:58;63;98;31;5163.594;1912.000;162.735;55;71.615;4299.998;12449;63.5;22.731;85;FSR Wydajność
180;24-02-202314:50:59;63;98;32;5163.594;1912.000;163.81;54;76.042;4299.998;12455;62.9;19.636;85;FSR Wydajność
181;24-02-202314:51:00;63;98;31;5163.594;1912.000;160.52;57;90.365;4299.997;12321;61.7;19.42;85;FSR Wydajność
182;24-02-202314:51:01;63;98;33;5163.594;1912.000;162.562;59;92.816;4299.999;12493;60.9;33.384;84.9;FSR Wydajność
183;24-02-202314:51:02;63;98;33;5163.594;1905.000;163.181;57;93.75;4299.999;12481;63.9;18.508;84.9;FSR Wydajność
184;24-02-202314:51:03;63;98;33;5163.594;1905.000;165.097;58;85.325;4299.998;12463;63.8;19.975;84.9;FSR Wydajność
185;24-02-202314:51:04;63;98;33;5163.594;1912.000;162.388;56;97.936;4299.998;12363;64.8;19.138;84.9;FSR Wydajność
186;24-02-202314:51:05;63;98;33;5163.594;1905.000;165.854;60;78.385;4299.999;12500;65.4;19.072;84.9;FSR Wydajność
187;24-02-202314:51:06;63;98;33;5163.594;1905.000;166.848;54;81.229;4299.999;12490;65.5;18.618;84.8;FSR Wydajność
188;24-02-202314:51:07;63;98;33;5163.594;1912.000;167.296;59;94.01;4299.997;12450;63.5;19.12;84.8;FSR Wydajność
189;24-02-202314:51:08;63;98;33;5163.594;1912.000;166.113;54;45.864;4300;12394;64.1;19.11;84.8;FSR Wydajność
190;24-02-202314:51:09;63;98;32;5163.594;1897.000;159.673;55;68.274;4299.997;12535;63.4;25.68;84.8;FSR Wydajność
191;24-02-202314:51:10;63;98;33;5163.594;1912.000;163.978;56;73.317;4299.997;12510;63.3;18.659;84.7;FSR Wydajność
192;24-02-202314:51:11;63;98;34;5163.594;1912.000;165.313;57;65.885;4299.998;12382;64.2;18.606;84.7;FSR Wydajność
193;24-02-202314:51:12;63;98;35;5163.594;1905.000;165.099;58;92.708;4299.998;12360;69.2;18.349;84.7;FSR Wydajność
194;24-02-202314:51:13;63;98;35;5163.594;1912.000;163.618;59;91.146;4299.998;12471;69.5;19.749;84.7;FSR Wydajność
195;24-02-202314:51:14;63;98;35;5163.594;1912.000;163.552;58;95.833;4299.998;12395;66.9;21.915;84.7;FSR Wydajność
196;24-02-202314:51:15;63;98;36;5163.594;1912.000;164.687;60;92.188;4299.998;12414;66.8;20.625;84.6;FSR Wydajność
197;24-02-202314:51:16;63;98;36;5179.594;1912.000;165.708;54;88.281;4299.998;12595;67.3;18.367;84.6;FSR Wydajność
198;24-02-202314:51:17;63;98;37;5179.594;1912.000;164.476;58;84.115;4299.999;11881;66.6;19.487;84.6;FSR Wydajność
199;24-02-202314:51:18;63;98;37;5179.594;1897.000;166.645;58;87.24;4299.999;11821;66.3;18.924;84.6;FSR Wydajność
200;24-02-202314:51:19;63;98;35;5179.594;1912.000;165.129;59;94.01;4299.998;11571;64.4;22.096;84.6;FSR Wydajność
201;24-02-202314:51:20;63;99;34;5179.594;1912.000;165.558;58;85.156;4299.998;11483;60.6;19.82;84.5;FSR Wydajność
202;24-02-202314:51:21;63;99;34;5179.594;1897.000;165.409;54;83.854;4299.998;11359;59.7;20.639;84.5;FSR Wydajność
203;24-02-202314:51:22;63;99;34;5179.594;1912.000;165.643;57;79.643;4299.998;11382;59.9;22.695;84.5;FSR Wydajność
204;24-02-202314:51:23;63;98;33;5179.594;1905.000;164.432;56;83.067;4299.998;11381;59.2;20.868;84.5;FSR Wydajność
205;24-02-202314:51:24;63;98;35;5179.594;1897.000;167.75;57;89.063;4299.998;11550;59.7;23.319;84.4;FSR Wydajność
206;24-02-202314:51:25;63;99;35;5179.594;1897.000;167.782;59;76.823;4299.998;11370;59.7;20.97;84.4;FSR Wydajność
207;24-02-202314:51:26;63;99;35;5179.594;1897.000;167.067;57;75.26;4299.998;11244;58;23.417;84.4;FSR Wydajność
208;24-02-202314:51:27;64;98;34;5179.594;1897.000;167.727;58;75;4299.998;11280;58.7;20.275;84.4;FSR Wydajność
209;24-02-202314:51:28;63;98;35;5179.594;1912.000;168.403;59;78.906;4299.998;11429;58.5;20.319;84.3;FSR Wydajność
210;24-02-202314:51:29;63;98;35;5179.594;1912.000;166.973;61;70.654;4299.998;11283;57.6;20.3;84.3;FSR Wydajność
211;24-02-202314:51:30;64;99;34;5179.594;1905.000;166.88;57;73.573;4299.998;11266;57.7;20.578;84.3;FSR Wydajność
212;24-02-202314:51:31;63;99;35;5179.594;1912.000;165.482;56;76.823;4299.998;11375;58.5;23.405;84.3;FSR Wydajność
213;24-02-202314:51:32;63;99;34;5179.594;1905.000;166.211;56;71.975;4299.997;11360;58.9;20.102;84.2;FSR Wydajność
214;24-02-202314:51:33;63;98;34;5179.594;1912.000;166.034;57;75.521;4299.997;11382;60.1;19.976;84.2;FSR Wydajność
215;24-02-202314:51:34;64;99;34;5179.594;1912.000;165.762;60;72.547;4299.999;11296;58.9;21.131;84.2;FSR Wydajność
216;24-02-202314:51:35;64;99;34;5179.594;1897.000;165.429;56;71.447;4299.999;11452;57.5;21.887;84.1;FSR Wydajność
217;24-02-202314:51:36;63;99;34;5179.594;1912.000;165.896;61;68.229;4299.997;11464;56.9;20.296;84.1;FSR Wydajność
218;24-02-202314:51:37;64;99;32;5179.594;1905.000;165.519;55;64.323;4299.997;11360;54.3;21.121;84.1;FSR Wydajność
219;24-02-202314:51:38;63;99;32;5179.594;1905.000;164.789;54;66.146;4299.999;11364;53.9;21.382;84.1;FSR Wydajność
220;24-02-202314:51:39;63;99;33;5179.594;1905.000;167.217;57;66.927;4299.997;11403;54.8;21.737;84;FSR Wydajność
221;24-02-202314:51:40;63;98;32;5179.594;1912.000;160.834;56;68.75;4299.999;11368;53.7;28.465;84;FSR Wydajność
222;24-02-202314:51:41;63;98;33;5179.594;1912.000;161.069;58;79.731;4299.999;11378;53.5;23.474;84;FSR Wydajność
223;24-02-202314:51:42;63;98;33;5179.594;1912.000;161.255;56;70.125;4299.998;11341;54.7;20.888;83.9;FSR Wydajność
224;24-02-202314:51:43;63;98;31;5179.594;1912.000;156.151;62;65.876;4299.998;11412;54.2;21.655;83.9;FSR Wydajność
225;24-02-202314:51:44;63;98;31;5179.594;1912.000;157.683;58;78.056;4299.998;11393;53.8;22.322;83.9;FSR Wydajność
226;24-02-202314:51:45;63;98;31;5179.594;1912.000;156.185;57;78.192;4299.998;11321;55.4;22.161;83.8;FSR Wydajność
227;24-02-202314:51:46;63;97;31;5179.594;1912.000;156.326;57;77.604;4299.999;11398;56.4;20.667;83.8;FSR Wydajność
228;24-02-202314:51:47;63;97;32;5179.594;1912.000;157.885;56;77.344;4299.999;11391;56.8;22.661;83.8;FSR Wydajność
229;24-02-202314:51:47;63;97;32;5179.594;1912.000;157.885;56;77.344;4299.999;11391;56.8;22.661;83.8;FSR Wydajność
